User;Type;Time
31;Observation week;22/07/2017 14:22
31;Observation week;22/07/2017 16:13
31;Observation week;22/07/2017 16:27
31;Observation week;22/07/2017 17:26
31;Observation week;22/07/2017 18:19
31;Observation week;22/07/2017 19:02
31;Observation week;22/07/2017 19:42
31;Observation week;22/07/2017 20:20
31;Observation week;23/07/2017 07:31
31;Observation week;23/07/2017 07:48
31;Observation week;23/07/2017 07:59
31;Observation week;23/07/2017 08:19
31;Observation week;23/07/2017 10:00
31;Observation week;23/07/2017 11:17
31;Observation week;23/07/2017 12:00
31;Observation week;23/07/2017 13:01
31;Observation week;23/07/2017 13:55
31;Observation week;23/07/2017 15:03
31;Observation week;23/07/2017 15:31
31;Observation week;23/07/2017 15:54
31;Observation week;23/07/2017 16:19
31;Observation week;23/07/2017 16:42
31;Observation week;23/07/2017 17:05
31;Observation week;23/07/2017 18:23
31;Observation week;23/07/2017 19:16
31;Observation week;23/07/2017 20:01
31;Observation week;23/07/2017 20:46
31;Observation week;24/07/2017 07:35
31;Observation week;24/07/2017 07:49
31;Observation week;24/07/2017 08:04
31;Observation week;24/07/2017 08:18
31;Observation week;24/07/2017 09:09
31;Observation week;24/07/2017 09:49
31;Observation week;24/07/2017 10:59
31;Observation week;24/07/2017 11:45
31;Observation week;24/07/2017 12:22
31;Observation week;24/07/2017 12:58
31;Observation week;24/07/2017 13:33
31;Observation week;24/07/2017 14:36
31;Observation week;24/07/2017 14:57
31;Observation week;24/07/2017 15:30
31;Observation week;24/07/2017 15:57
31;Observation week;24/07/2017 16:38
31;Observation week;24/07/2017 17:01
31;Observation week;24/07/2017 18:33
31;Observation week;24/07/2017 19:07
31;Observation week;24/07/2017 19:51
31;Observation week;24/07/2017 20:31
31;Observation week;25/07/2017 06:44
31;Observation week;25/07/2017 06:56
31;Observation week;25/07/2017 07:14
31;Observation week;25/07/2017 07:27
31;Observation week;25/07/2017 08:17
31;Observation week;25/07/2017 08:46
31;Observation week;25/07/2017 09:50
31;Observation week;25/07/2017 10:10
31;Friend;25/07/2017 10:17
31;Observation week;25/07/2017 11:18
31;Observation week;25/07/2017 11:34
31;Observation week;25/07/2017 12:31
31;Observation week;25/07/2017 13:40
31;Observation week;25/07/2017 14:36
31;Observation week;25/07/2017 14:57
31;Friend;25/07/2017 15:07
31;Observation week;25/07/2017 15:27
31;Observation week;25/07/2017 15:41
31;Observation week;25/07/2017 16:10
31;Observation week;25/07/2017 16:28
31;Observation week;25/07/2017 16:51
31;Observation week;25/07/2017 17:16
31;Observation week;25/07/2017 18:32
31;Observation week;25/07/2017 19:03
31;Observation week;25/07/2017 19:39
31;Observation week;25/07/2017 20:19
31;Observation week;26/07/2017 06:11
31;Observation week;26/07/2017 06:26
31;Observation week;26/07/2017 06:45
31;Observation week;26/07/2017 07:28
31;Observation week;26/07/2017 08:34
31;Observation week;26/07/2017 09:03
31;Observation week;26/07/2017 10:29
31;Observation week;26/07/2017 11:23
31;Observation week;26/07/2017 11:31
31;Observation week;26/07/2017 12:15
31;Observation week;26/07/2017 12:27
31;Observation week;26/07/2017 14:31
31;Observation week;26/07/2017 14:43
31;Observation week;26/07/2017 15:14
31;Observation week;26/07/2017 15:25
31;Observation week;26/07/2017 16:04
31;Observation week;26/07/2017 16:43
31;Observation week;26/07/2017 17:01
31;Observation week;26/07/2017 18:07
31;Observation week;26/07/2017 18:38
31;Observation week;26/07/2017 19:07
31;Observation week;26/07/2017 20:14
31;Observation week;27/07/2017 06:07
31;Observation week;27/07/2017 06:20
31;Observation week;27/07/2017 06:31
31;Observation week;27/07/2017 06:54
31;Observation week;27/07/2017 07:39
31;Observation week;27/07/2017 08:16
31;Observation week;27/07/2017 09:09
31;Observation week;27/07/2017 09:41
31;Observation week;27/07/2017 10:08
31;Observation week;27/07/2017 11:50
31;Observation week;27/07/2017 12:20
31;Observation week;27/07/2017 13:02
31;Observation week;27/07/2017 15:50
31;Observation week;27/07/2017 16:10
31;Observation week;27/07/2017 16:58
31;Observation week;27/07/2017 17:15
31;Observation week;27/07/2017 18:12
31;Observation week;27/07/2017 18:57
31;Observation week;27/07/2017 19:24
31;Observation week;27/07/2017 19:56
31;Cheated;27/07/2017 21:03
31;Cheated;28/07/2017 06:24
31;Cheated;28/07/2017 06:44
31;Auto skipped;28/07/2017 07:24
31;Auto skipped;28/07/2017 07:38
31;Cheated;28/07/2017 07:54
31;Auto skipped;28/07/2017 08:11
31;Auto skipped;28/07/2017 08:31
31;Auto skipped;28/07/2017 08:43
31;Auto skipped;28/07/2017 09:07
31;Cheated;28/07/2017 09:31
31;On time;28/07/2017 10:23
31;Auto skipped;28/07/2017 11:26
31;On time;28/07/2017 11:49
31;On time;28/07/2017 12:34
31;Auto skipped;28/07/2017 13:18
31;Cheated;28/07/2017 13:35
31;Auto skipped;28/07/2017 14:23
31;Cheated;28/07/2017 14:55
31;Auto skipped;28/07/2017 14:58
31;Cheated;28/07/2017 15:11
31;Cheated;28/07/2017 15:41
31;Auto skipped;28/07/2017 15:47
31;On time;28/07/2017 16:13
31;Cheated;28/07/2017 16:46
31;Auto skipped;28/07/2017 16:51
31;On time;28/07/2017 17:03
31;Auto skipped;28/07/2017 17:19
31;Cheated;28/07/2017 17:29
31;On time;28/07/2017 18:21
31;On time;28/07/2017 19:01
31;Cheated;28/07/2017 19:48
31;Auto skipped;28/07/2017 19:57
31;Cheated;28/07/2017 20:31
31;Auto skipped;28/07/2017 20:44
31;Cheated;29/07/2017 05:43
31;Cheated;29/07/2017 05:56
31;On time;29/07/2017 06:12
31;On time;29/07/2017 06:33
31;Auto skipped;29/07/2017 06:54
31;Auto skipped;29/07/2017 07:35
31;Auto skipped;29/07/2017 08:08
31;Cheated;29/07/2017 08:28
31;Cheated;29/07/2017 08:49
31;Auto skipped;29/07/2017 09:17
31;Cheated;29/07/2017 09:45
31;Cheated;29/07/2017 10:12
31;Auto skipped;29/07/2017 10:29
31;Cheated;29/07/2017 10:43
31;Cheated;29/07/2017 11:08
31;Auto skipped;29/07/2017 11:25
31;Cheated;29/07/2017 11:37
31;Auto skipped;29/07/2017 11:55
31;Cheated;29/07/2017 12:17
31;On time;29/07/2017 12:50
31;Auto skipped;29/07/2017 13:27
31;Cheated;29/07/2017 13:36
31;Cheated;29/07/2017 14:14
31;Snoozed;29/07/2017 14:22
31;On time;29/07/2017 14:32
31;Cheated;29/07/2017 14:45
31;Cheated;29/07/2017 15:54
31;On time;29/07/2017 16:15
31;Auto skipped;29/07/2017 16:27
31;Cheated;29/07/2017 16:41
31;Cheated;29/07/2017 17:13
31;Auto skipped;29/07/2017 17:26
31;On time;29/07/2017 18:19
31;Cheated;29/07/2017 18:52
31;Snoozed;29/07/2017 19:02
31;On time;29/07/2017 19:12
31;Cheated;29/07/2017 19:37
31;Auto skipped;29/07/2017 19:42
31;Auto skipped;29/07/2017 20:20
31;Cheated;29/07/2017 20:36
31;Cheated;30/07/2017 04:50
31;Cheated;30/07/2017 05:14
31;Cheated;30/07/2017 05:29
31;Cheated;30/07/2017 05:41
31;Cheated;30/07/2017 07:29
31;Auto skipped;30/07/2017 07:31
31;Auto skipped;30/07/2017 07:48
31;Auto skipped;30/07/2017 07:59
31;Auto skipped;30/07/2017 08:19
31;Cheated;30/07/2017 08:57
31;Auto skipped;30/07/2017 10:00
31;Cheated;30/07/2017 10:45
31;Cheated;30/07/2017 11:14
31;Auto skipped;30/07/2017 11:17
31;On time;30/07/2017 12:00
31;Auto skipped;30/07/2017 13:01
31;Cheated;30/07/2017 13:19
31;On time;30/07/2017 13:56
31;Auto skipped;30/07/2017 15:03
31;Cheated;30/07/2017 15:07
31;Auto skipped;30/07/2017 15:31
31;On time;30/07/2017 15:54
31;Auto skipped;30/07/2017 16:19
31;Auto skipped;30/07/2017 16:42
31;Auto skipped;30/07/2017 17:05
31;Auto skipped;30/07/2017 18:23
31;Auto skipped;30/07/2017 19:16
31;Cheated;30/07/2017 19:54
31;Snoozed;30/07/2017 20:01
31;Snoozed;30/07/2017 20:11
31;On time;30/07/2017 20:21
31;Auto skipped;30/07/2017 20:46
31;Cheated;30/07/2017 20:57
31;Cheated;31/07/2017 07:27
31;Auto skipped;31/07/2017 07:35
31;Cheated;31/07/2017 07:39
31;On time;31/07/2017 07:50
31;Auto skipped;31/07/2017 08:04
31;Cheated;31/07/2017 08:11
31;Auto skipped;31/07/2017 08:18
31;Cheated;31/07/2017 08:33
31;Cheated;31/07/2017 09:04
31;Auto skipped;31/07/2017 09:09
31;Auto skipped;31/07/2017 09:49
31;Cheated;31/07/2017 10:17
31;Auto skipped;31/07/2017 10:59
31;On time;31/07/2017 11:45
31;Auto skipped;31/07/2017 12:22
31;Cheated;31/07/2017 12:51
31;Auto skipped;31/07/2017 12:58
31;Cheated;31/07/2017 13:28
31;Auto skipped;31/07/2017 13:33
31;Cheated;31/07/2017 14:07
31;Auto skipped;31/07/2017 14:36
31;On time;31/07/2017 14:57
31;Cheated;31/07/2017 15:21
31;Auto skipped;31/07/2017 15:30
31;Cheated;31/07/2017 15:45
31;Auto skipped;31/07/2017 15:57
31;Cheated;31/07/2017 16:04
31;Auto skipped;31/07/2017 16:38
31;Cheated;31/07/2017 16:54
31;Auto skipped;31/07/2017 17:01
31;Cheated;31/07/2017 17:10
31;On time;31/07/2017 18:36
31;Cheated;31/07/2017 19:03
31;Auto skipped;31/07/2017 19:07
31;Cheated;31/07/2017 19:35
31;Auto skipped;31/07/2017 19:51
31;Cheated;31/07/2017 20:06
31;Snoozed;31/07/2017 20:32
31;Cheated;31/07/2017 20:40
31;Auto skipped;31/07/2017 20:42
31;Cheated;01/08/2017 06:28
31;On time;01/08/2017 06:44
31;Auto skipped;01/08/2017 06:56
31;Cheated;01/08/2017 07:07
31;Auto skipped;01/08/2017 07:14
31;Cheated;01/08/2017 07:23
31;Auto skipped;01/08/2017 07:27
31;Cheated;01/08/2017 08:12
31;Skipped;01/08/2017 08:17
31;Auto skipped;01/08/2017 08:46
31;Cheated;01/08/2017 09:07
31;On time;01/08/2017 09:53
31;Auto skipped;01/08/2017 10:10
31;Cheated;01/08/2017 10:58
31;Auto skipped;01/08/2017 11:18
31;Auto skipped;01/08/2017 11:34
31;Cheated;01/08/2017 12:01
31;Auto skipped;01/08/2017 12:31
31;Cheated;01/08/2017 12:35
31;Cheated;01/08/2017 13:24
31;Auto skipped;01/08/2017 13:40
31;Cheated;01/08/2017 13:47
31;Cheated;01/08/2017 14:32
31;Auto skipped;01/08/2017 14:36
31;Auto skipped;01/08/2017 14:57
31;Cheated;01/08/2017 15:05
31;Cheated;01/08/2017 15:22
31;Auto skipped;01/08/2017 15:27
31;Auto skipped;01/08/2017 15:41
31;Cheated;01/08/2017 16:08
31;Auto skipped;01/08/2017 16:10
31;Auto skipped;01/08/2017 16:28
31;Cheated;01/08/2017 16:43
31;Auto skipped;01/08/2017 16:51
31;Cheated;01/08/2017 17:09
31;Auto skipped;01/08/2017 17:16
31;Auto skipped;01/08/2017 18:32
31;Cheated;01/08/2017 18:37
31;On time;01/08/2017 19:04
31;On time;01/08/2017 19:41
31;Cheated;01/08/2017 20:05
31;Auto skipped;01/08/2017 20:19
31;Auto skipped;02/08/2017 06:11
31;Auto skipped;02/08/2017 06:26
31;Auto skipped;02/08/2017 06:45
31;Cheated;02/08/2017 07:08
31;Cheated;02/08/2017 07:25
31;Auto skipped;02/08/2017 07:28
31;Cheated;02/08/2017 07:47
31;Cheated;02/08/2017 08:02
31;Cheated;02/08/2017 08:28
31;Skipped;02/08/2017 08:34
31;Auto skipped;02/08/2017 09:03
31;Cheated;02/08/2017 09:35
31;Cheated;02/08/2017 10:19
31;Auto skipped;02/08/2017 10:29
31;Auto skipped;02/08/2017 11:23
31;Auto skipped;02/08/2017 11:31
31;Cheated;02/08/2017 11:50
31;Cheated;02/08/2017 12:12
31;Skipped;02/08/2017 12:15
31;Auto skipped;02/08/2017 12:27
31;Friend;02/08/2017 12:59
31;Cheated;02/08/2017 12:59
31;Cheated;02/08/2017 14:00
31;Cheated;02/08/2017 14:18
31;Auto skipped;02/08/2017 14:31
31;Auto skipped;02/08/2017 14:43
31;On time;02/08/2017 15:14
31;Auto skipped;02/08/2017 15:25
31;Cheated;02/08/2017 15:45
31;Skipped;02/08/2017 16:04
31;Auto skipped;02/08/2017 16:43
31;Auto skipped;02/08/2017 17:01
31;Friend;02/08/2017 17:50
31;Auto skipped;02/08/2017 18:07
31;Snoozed;02/08/2017 18:38
31;Auto skipped;02/08/2017 18:48
31;Cheated;02/08/2017 18:53
31;On time;02/08/2017 19:08
31;Cheated;02/08/2017 19:33
31;Cheated;02/08/2017 20:04
31;Auto skipped;02/08/2017 20:14
31;Cheated;02/08/2017 20:44
31;Auto skipped;03/08/2017 06:07
31;Auto skipped;03/08/2017 06:20
31;Auto skipped;03/08/2017 06:31
31;Auto skipped;03/08/2017 06:54
31;Cheated;03/08/2017 07:28
31;On time;03/08/2017 07:39
31;Cheated;03/08/2017 08:01
31;On time;03/08/2017 08:16
31;Cheated;03/08/2017 08:50
31;Auto skipped;03/08/2017 09:09
31;Cheated;03/08/2017 09:30
31;Auto skipped;03/08/2017 09:41
31;Auto skipped;03/08/2017 10:08
31;Cheated;03/08/2017 10:54
31;Cheated;03/08/2017 11:43
31;Auto skipped;03/08/2017 11:50
31;On time;03/08/2017 12:20
31;On time;03/08/2017 13:03
31;Cheated;03/08/2017 13:49
31;Cheated;03/08/2017 14:06
31;Cheated;03/08/2017 14:49
31;Cheated;03/08/2017 15:40
31;Auto skipped;03/08/2017 15:50
31;Auto skipped;03/08/2017 16:10
31;Cheated;03/08/2017 16:20
31;Cheated;03/08/2017 16:50
31;Auto skipped;03/08/2017 16:58
31;On time;03/08/2017 17:17
31;Snoozed;03/08/2017 18:12
31;On time;03/08/2017 18:22
31;Cheated;03/08/2017 18:39
31;Auto skipped;03/08/2017 18:57
31;Cheated;03/08/2017 19:13
31;Auto skipped;03/08/2017 19:24
31;On time;03/08/2017 19:57
31;Cheated;03/08/2017 20:17
31;Cheated;03/08/2017 21:03
31;Cheated;04/08/2017 06:29
31;Cheated;04/08/2017 06:47
31;Cheated;04/08/2017 07:05
31;Cheated;04/08/2017 07:20
31;Auto skipped;04/08/2017 07:24
31;Auto skipped;04/08/2017 07:38
31;Cheated;04/08/2017 07:42
31;Auto skipped;04/08/2017 08:11
31;On time;04/08/2017 08:33
31;Auto skipped;04/08/2017 08:43
31;Cheated;04/08/2017 09:05
31;Auto skipped;04/08/2017 09:07
31;Auto skipped;04/08/2017 10:22
31;Cheated;04/08/2017 10:27
31;Auto skipped;04/08/2017 11:26
31;Auto skipped;04/08/2017 11:49
31;Cheated;04/08/2017 11:59
31;Auto skipped;04/08/2017 12:31
31;Cheated;04/08/2017 12:37
31;Cheated;04/08/2017 13:02
31;Auto skipped;04/08/2017 13:18
31;Cheated;04/08/2017 13:24
31;Cheated;04/08/2017 14:04
31;Auto skipped;04/08/2017 14:23
31;Auto skipped;04/08/2017 14:58
31;Cheated;04/08/2017 15:04
31;Cheated;04/08/2017 15:20
31;Auto skipped;04/08/2017 15:47
31;Cheated;04/08/2017 15:53
31;Auto skipped;04/08/2017 16:13
31;Cheated;04/08/2017 16:24
31;Auto skipped;04/08/2017 16:48
31;Cheated;04/08/2017 16:57
31;Auto skipped;04/08/2017 17:02
31;Auto skipped;04/08/2017 17:19
31;Cheated;04/08/2017 18:02
31;On time;04/08/2017 18:21
31;Cheated;04/08/2017 18:54
31;Auto skipped;04/08/2017 19:01
31;Cheated;04/08/2017 19:42
31;Auto skipped;04/08/2017 19:57
31;Cheated;04/08/2017 20:16
31;Auto skipped;04/08/2017 20:44
31;Auto skipped;05/08/2017 06:12
31;Auto skipped;05/08/2017 06:33
31;On time;05/08/2017 06:54
31;Cheated;05/08/2017 07:08
31;Cheated;05/08/2017 07:24
31;Auto skipped;05/08/2017 07:35
31;Cheated;05/08/2017 07:41
31;Auto skipped;05/08/2017 08:08
31;Cheated;05/08/2017 08:33
31;Cheated;05/08/2017 09:08
31;Auto skipped;05/08/2017 09:17
31;Cheated;05/08/2017 09:57
31;Cheated;05/08/2017 10:26
31;Auto skipped;05/08/2017 10:29
31;Cheated;05/08/2017 11:02
31;Auto skipped;05/08/2017 11:25
31;Cheated;05/08/2017 11:45
31;Auto skipped;05/08/2017 11:55
31;Cheated;05/08/2017 12:40
31;Auto skipped;05/08/2017 12:50
31;Cheated;05/08/2017 13:18
31;Auto skipped;05/08/2017 13:27
31;Cheated;05/08/2017 14:09
31;On time;05/08/2017 14:24
31;Cheated;05/08/2017 14:44
31;Cheated;05/08/2017 15:54
31;Auto skipped;05/08/2017 16:13
31;On time;05/08/2017 16:27
31;Cheated;05/08/2017 17:05
31;On time;05/08/2017 17:29
31;Cheated;05/08/2017 18:17
31;Skipped;05/08/2017 18:19
31;Cheated;05/08/2017 18:42
31;Auto skipped;05/08/2017 19:02
31;Cheated;05/08/2017 19:06
31;Auto skipped;05/08/2017 19:42
31;Cheated;05/08/2017 19:46
31;Auto skipped;05/08/2017 20:20
31;Cheated;05/08/2017 20:39
31;Cheated;05/08/2017 21:07
31;Auto skipped;06/08/2017 07:31
31;Snoozed;06/08/2017 07:49
31;On time;06/08/2017 08:00
31;Cheated;06/08/2017 08:15
31;Auto skipped;06/08/2017 08:19
31;Cheated;06/08/2017 08:42
31;Cheated;06/08/2017 08:54
31;Cheated;06/08/2017 09:49
31;Auto skipped;06/08/2017 10:00
31;Cheated;06/08/2017 10:14
31;Auto skipped;06/08/2017 11:17
31;Cheated;06/08/2017 11:34
31;Auto skipped;06/08/2017 12:00
31;Auto skipped;06/08/2017 13:01
31;Auto skipped;06/08/2017 13:55
31;Cheated;06/08/2017 14:04
31;Auto skipped;06/08/2017 15:03
31;Auto skipped;06/08/2017 15:31
31;Auto skipped;06/08/2017 15:54
31;Auto skipped;06/08/2017 16:19
31;Cheated;06/08/2017 16:24
31;Auto skipped;06/08/2017 16:42
31;Auto skipped;06/08/2017 17:05
31;Cheated;06/08/2017 17:57
31;Auto skipped;06/08/2017 18:23
31;Cheated;06/08/2017 18:51
31;Auto skipped;06/08/2017 19:16
31;Cheated;06/08/2017 19:20
31;Auto skipped;06/08/2017 20:01
31;Cheated;06/08/2017 20:05
31;Cheated;06/08/2017 20:44
31;Auto skipped;06/08/2017 20:46
31;Cheated;07/08/2017 05:42
31;Cheated;07/08/2017 05:56
31;Cheated;07/08/2017 06:08
31;Cheated;07/08/2017 06:37
31;Cheated;07/08/2017 06:47
31;Auto skipped;07/08/2017 07:35
31;Auto skipped;07/08/2017 07:49
31;Cheated;07/08/2017 08:02
31;Auto skipped;07/08/2017 08:04
31;Auto skipped;07/08/2017 08:18
31;Cheated;07/08/2017 08:25
31;Cheated;07/08/2017 08:54
31;Auto skipped;07/08/2017 09:09
31;Cheated;07/08/2017 09:16
31;Auto skipped;07/08/2017 09:49
31;Cheated;07/08/2017 10:12
31;Cheated;07/08/2017 10:57
31;Auto skipped;07/08/2017 10:59
31;Auto skipped;07/08/2017 11:45
31;Cheated;07/08/2017 11:51
31;Cheated;07/08/2017 12:06
31;Auto skipped;07/08/2017 12:22
31;Cheated;07/08/2017 12:49
31;Auto skipped;07/08/2017 12:58
31;Cheated;07/08/2017 13:21
31;Auto skipped;07/08/2017 13:33
31;Cheated;07/08/2017 13:39
31;Cheated;07/08/2017 14:20
31;Friend;07/08/2017 14:20
31;Auto skipped;07/08/2017 14:36
31;Cheated;07/08/2017 14:41
31;Auto skipped;07/08/2017 14:57
31;On time;07/08/2017 15:30
31;Auto skipped;07/08/2017 15:57
31;Cheated;07/08/2017 16:16
31;Auto skipped;07/08/2017 16:38
31;Cheated;07/08/2017 16:47
31;Auto skipped;07/08/2017 17:01
31;On time;07/08/2017 18:33
31;Cheated;07/08/2017 19:01
31;Auto skipped;07/08/2017 19:07
31;Cheated;07/08/2017 19:32
31;Snoozed;07/08/2017 19:51
31;On time;07/08/2017 20:01
31;Snoozed;07/08/2017 20:31
31;Cheated;07/08/2017 20:34
31;Auto skipped;07/08/2017 20:41
31;Cheated;08/08/2017 06:16
31;Cheated;08/08/2017 06:34
31;Auto skipped;08/08/2017 06:44
31;Cheated;08/08/2017 06:50
31;Auto skipped;08/08/2017 06:56
31;On time;08/08/2017 07:17
31;Auto skipped;08/08/2017 07:27
31;Cheated;08/08/2017 08:12
31;Auto skipped;08/08/2017 08:17
31;On time;08/08/2017 08:48
31;Cheated;08/08/2017 09:44
31;Auto skipped;08/08/2017 09:50
31;Cheated;08/08/2017 10:06
31;Auto skipped;08/08/2017 10:10
31;Cheated;08/08/2017 10:49
31;Auto skipped;08/08/2017 11:18
31;Auto skipped;08/08/2017 11:34
31;Cheated;08/08/2017 11:41
31;Auto skipped;08/08/2017 12:31
31;Cheated;08/08/2017 13:14
31;Cheated;08/08/2017 13:36
31;Auto skipped;08/08/2017 13:40
31;Cheated;08/08/2017 14:16
31;Auto skipped;08/08/2017 14:36
31;Auto skipped;08/08/2017 14:57
31;Cheated;08/08/2017 15:25
31;Auto skipped;08/08/2017 15:27
31;Auto skipped;08/08/2017 15:41
31;On time;08/08/2017 16:13
31;Auto skipped;08/08/2017 16:28
31;Cheated;08/08/2017 16:37
31;Auto skipped;08/08/2017 16:51
31;Cheated;08/08/2017 16:59
31;Auto skipped;08/08/2017 17:16
31;Cheated;08/08/2017 17:21
31;Cheated;08/08/2017 18:23
31;Skipped;08/08/2017 18:32
31;Cheated;08/08/2017 18:53
31;Auto skipped;08/08/2017 19:03
31;Cheated;08/08/2017 19:26
31;Auto skipped;08/08/2017 19:39
31;Auto skipped;08/08/2017 20:19
31;Cheated;08/08/2017 20:45
31;Auto skipped;09/08/2017 06:11
31;On time;09/08/2017 06:28
31;Cheated;09/08/2017 06:42
31;Auto skipped;09/08/2017 06:45
31;Cheated;09/08/2017 07:03
31;Cheated;09/08/2017 07:14
31;On time;09/08/2017 07:31
31;Cheated;09/08/2017 08:01
31;Cheated;09/08/2017 08:15
31;Friend;09/08/2017 08:26
31;Auto skipped;09/08/2017 08:34
31;Cheated;09/08/2017 08:44
31;Auto skipped;09/08/2017 09:03
31;Cheated;09/08/2017 09:47
31;Auto skipped;09/08/2017 10:29
31;Auto skipped;09/08/2017 11:23
31;Auto skipped;09/08/2017 11:31
31;Cheated;09/08/2017 11:35
31;Auto skipped;09/08/2017 12:15
31;Auto skipped;09/08/2017 12:27
31;Cheated;09/08/2017 13:10
31;Cheated;09/08/2017 14:02
31;Auto skipped;09/08/2017 14:31
31;Friend;09/08/2017 14:40
31;Cheated;09/08/2017 14:41
31;Auto skipped;09/08/2017 14:43
31;Auto skipped;09/08/2017 15:14
31;Auto skipped;09/08/2017 15:25
31;Cheated;09/08/2017 15:50
31;Auto skipped;09/08/2017 16:04
31;Cheated;09/08/2017 16:14
31;Auto skipped;09/08/2017 16:43
31;Cheated;09/08/2017 16:47
31;Auto skipped;09/08/2017 17:01
31;Cheated;09/08/2017 17:26
31;Auto skipped;09/08/2017 18:07
31;Cheated;09/08/2017 18:29
31;Auto skipped;09/08/2017 18:38
31;On time;09/08/2017 19:08
31;Cheated;09/08/2017 19:39
31;Auto skipped;09/08/2017 20:14
31;Cheated;09/08/2017 20:38
31;Auto skipped;10/08/2017 06:07
31;Auto skipped;10/08/2017 06:20
31;Auto skipped;10/08/2017 06:31
31;Auto skipped;10/08/2017 06:54
31;Cheated;10/08/2017 07:11
31;Cheated;10/08/2017 07:30
31;Auto skipped;10/08/2017 07:39
31;Cheated;10/08/2017 07:49
31;Cheated;10/08/2017 08:14
31;Auto skipped;10/08/2017 08:16
31;Auto skipped;10/08/2017 09:09
31;Cheated;10/08/2017 09:13
31;Auto skipped;10/08/2017 09:41
31;Cheated;10/08/2017 10:06
31;Auto skipped;10/08/2017 10:08
31;Cheated;10/08/2017 10:43
31;Cheated;10/08/2017 11:34
31;Auto skipped;10/08/2017 11:50
31;Auto skipped;10/08/2017 12:20
31;Cheated;10/08/2017 12:25
31;Cheated;10/08/2017 12:48
31;Auto skipped;10/08/2017 13:02
31;Cheated;10/08/2017 13:35
31;Cheated;10/08/2017 13:58
31;Cheated;10/08/2017 14:40
31;Cheated;10/08/2017 15:33
31;Auto skipped;10/08/2017 15:50
31;Auto skipped;10/08/2017 16:10
31;Cheated;10/08/2017 16:15
31;Cheated;10/08/2017 16:51
31;Auto skipped;10/08/2017 16:58
31;Auto skipped;10/08/2017 17:15
31;On time;10/08/2017 18:12
31;Cheated;10/08/2017 18:39
31;Auto skipped;10/08/2017 18:57
31;On time;10/08/2017 19:27
31;Auto skipped;10/08/2017 19:56
31;Cheated;10/08/2017 20:20
31;Auto skipped;11/08/2017 07:24
31;Auto skipped;11/08/2017 07:38
31;Auto skipped;11/08/2017 08:11
31;Cheated;11/08/2017 08:17
31;Auto skipped;11/08/2017 08:31
31;On time;11/08/2017 08:44
31;Auto skipped;11/08/2017 09:07
31;Cheated;11/08/2017 09:18
31;Cheated;11/08/2017 10:13
31;Auto skipped;11/08/2017 10:22
31;Cheated;11/08/2017 10:49
31;Auto skipped;11/08/2017 11:26
31;Auto skipped;11/08/2017 11:49
31;Cheated;11/08/2017 11:55
31;Cheated;11/08/2017 12:17
31;Auto skipped;11/08/2017 12:31
31;Cheated;11/08/2017 12:59
31;Auto skipped;11/08/2017 13:18
31;Cheated;11/08/2017 13:36
31;Auto skipped;11/08/2017 14:23
31;Cheated;11/08/2017 14:45
31;Auto skipped;11/08/2017 14:58
31;Cheated;11/08/2017 15:18
31;Auto skipped;11/08/2017 15:47
31;Auto skipped;11/08/2017 16:13
31;Auto skipped;11/08/2017 16:48
31;Auto skipped;11/08/2017 17:02
31;Auto skipped;11/08/2017 17:19
31;Friend;11/08/2017 18:18
31;Cheated;11/08/2017 18:18
31;Auto skipped;11/08/2017 18:21
31;Auto skipped;11/08/2017 19:01
31;Friend;11/08/2017 19:17
31;Cheated;11/08/2017 19:17
31;Auto skipped;11/08/2017 19:57
31;Auto skipped;11/08/2017 20:44
31;Auto skipped;12/08/2017 06:12
31;Auto skipped;12/08/2017 06:33
31;Cheated;12/08/2017 06:47
31;Auto skipped;12/08/2017 06:54
31;Cheated;12/08/2017 07:02
31;Cheated;12/08/2017 07:16
31;Cheated;12/08/2017 07:34
31;Auto skipped;12/08/2017 07:35
31;On time;12/08/2017 08:09
31;Cheated;12/08/2017 08:31
31;Auto skipped;12/08/2017 09:17
31;Cheated;12/08/2017 09:33
31;Auto skipped;12/08/2017 10:29
31;Auto skipped;12/08/2017 11:25
31;Auto skipped;12/08/2017 11:55
31;Cheated;12/08/2017 12:35
31;Auto skipped;12/08/2017 12:50
31;Auto skipped;12/08/2017 13:27
31;Cheated;12/08/2017 13:40
31;On time;12/08/2017 14:23
31;Cheated;12/08/2017 14:43
31;Cheated;12/08/2017 16:04
31;Auto skipped;12/08/2017 16:13
31;On time;12/08/2017 16:29
31;Cheated;12/08/2017 16:52
31;Auto skipped;12/08/2017 17:26
31;Cheated;12/08/2017 18:08
31;Auto skipped;12/08/2017 18:19
31;Cheated;12/08/2017 18:31
31;Auto skipped;12/08/2017 19:02
31;Cheated;12/08/2017 19:11
31;Auto skipped;12/08/2017 19:42
31;Auto skipped;12/08/2017 20:20
31;Cheated;12/08/2017 20:26
31;Auto skipped;13/08/2017 07:31
31;Auto skipped;13/08/2017 07:48
31;Cheated;13/08/2017 07:55
31;Auto skipped;13/08/2017 07:59
31;Cheated;13/08/2017 08:16
31;Auto skipped;13/08/2017 08:22
31;Cheated;13/08/2017 08:31
31;Cheated;13/08/2017 08:45
31;Cheated;13/08/2017 09:53
31;Auto skipped;13/08/2017 10:00
31;Cheated;13/08/2017 10:38
31;Auto skipped;13/08/2017 11:17
